,股票代號,公司名稱,上市日期,股價,SMA 10,SMA 50,SMA 100,SMA 250,RSI 10,RSI 14,RSI 20,MACD 8/17,MACD 12/25,成交量
0,01763.HK,中國同輻,2018/07/06,21.6,20.453,18.076,19.664,19.72,76.959,73.779,68.844,0.886,0.907,18.90萬
0,01765.HK,希望教育,2018/08/03,2.57,2.465,2.227,1.966,1.548,59.315,59.38,59.964,0.021,0.059,1.00千萬
0,01766.HK,中國中車,2008/08/21,3.62,3.749,3.914,4.375,5.17,35.534,37.19,38.321,-0.055,-0.07,2.11千萬
0,01767.HK,TS WO,2019/01/14,270.0,0.263,0.319,0.401,0.505,44.445,43.995,43.61,-0.014,-0.019,0.00
0,01769.HK,思考樂教育,-,-,-,-,-,-,-,-,-,-,-,53.20萬
0,01771.HK,新豐泰集團,2014/05/15,0.9,0.928,0.984,1.0,1.047,43.339,44.132,44.656,-0.01,-0.014,2.00千
0,01772.HK,贛鋒鋰業,2018/10/11,36.0,30.495,27.752,27.731,19.301,82.652,76.815,70.68,1.372,1.292,8.53百萬
0,01773.HK,天立教育,2018/07/12,5.08,4.932,4.16,3.956,3.506,68.725,67.728,66.372,0.141,0.216,6.94百萬
0,01775.HK,精英匯集團,2018/07/13,405.0,0.393,0.375,0.431,0.521,58.112,55.987,53.683,0.009,0.007,4.80萬
0,01776.HK,廣發証券,2015/04/10,8.32,8.297,8.258,8.653,8.704,54.144,52.958,51.251,0.05,0.034,3.38百萬
0,01777.HK,花樣年控股,2009/11/25,1.39,1.42,1.421,1.449,1.359,44.252,45.774,46.942,-0.006,-0.006,3.00百萬
0,01778.HK,彩生活,2014/06/30,4.0,3.748,3.574,3.74,4.237,63.818,61.284,58.6,0.09,0.078,6.34百萬
0,01780.HK,B & D,2019/04/30,620.0,0.546,0.527,0.572,0.636,74.793,69.026,63.225,0.022,0.016,0.00
0,01781.HK,新昌創展控,2018/10/04,0.191,0.187,0.148,0.145,0.45,53.583,55.139,56.2,0.001,0.007,1.11千萬
0,01782.HK,飛思達科技,2016/12/15,490.0,0.473,0.495,0.574,0.703,57.284,53.121,49.655,0.007,-0.001,0.00
0,01783.HK,金侖控股有,2018/08/22,0.098,0.099,0.113,0.147,0.191,40.592,38.889,37.492,-0.001,-0.004,3.00萬
0,01785.HK,成都高速,2019/01/15,2.03,2.036,2.0,2.063,2.107,49.757,49.978,50.093,-0.006,0.001,3.70萬
0,01786.HK,鐵建裝備,2015/12/16,1.17,1.165,1.159,1.184,1.304,52.888,51.891,50.918,0.005,0.002,31.00萬
0,01787.HK,山東黃金,2018/09/28,22.05,22.255,22.4,20.431,18.656,43.955,46.002,48.373,-0.296,-0.157,3.75百萬
0,01788.HK,國泰君安國,2010/07/08,0.98,0.986,0.991,1.108,1.233,50.426,49.677,48.174,0.003,-0.001,8.14百萬
0,01789.HK,愛康醫療,2017/12/20,22.2,22.7,22.113,18.436,11.748,45.536,47.789,50.508,-0.291,-0.026,7.63百萬
0,01790.HK,達力環保,2018/11/29,430.0,0.436,0.484,0.499,0.546,37.95,38.496,39.919,-0.013,-0.009,1.50萬
0,01792.HK,CMON,2016/12/02,74.0,0.082,0.096,0.109,0.123,37.249,37.819,38.663,-0.005,-0.006,0.00
0,01793.HK,偉工控股,2019/02/27,0.149,0.142,0.144,0.176,0.257,59.701,55.002,51.078,0.001,-0.001,0.00
0,01796.HK,耀高控股,2018/12/31,0.375,0.374,0.419,0.544,0.706,42.911,41.01,39.437,-0.008,-0.015,2.00萬
0,01797.HK,新東方在線,2019/03/28,30.75,32.35,33.248,31.763,21.552,40.417,43.058,45.464,-0.536,-0.495,6.59百萬
0,01798.HK,大唐新能源,2010/12/17,0.94,0.789,0.629,0.644,0.73,72.128,71.83,70.491,0.08,0.076,2.91千萬
0,01799.HK,新特能源,2015/12/30,120.0,4.931,5.182,5.738,7.018,31.795,33.58,36.618,-0.434,-0.317,0.00
0,01800.HK,中國交通建,2006/12/15,4.82,4.912,4.995,5.31,5.925,44.074,44.679,44.687,-0.023,-0.032,1.74千萬
0,01801.HK,信達生物－,2018/10/31,47.75,47.36,40.063,36.072,29.847,61.308,61.843,61.936,1.288,2.059,4.25百萬
0,01802.HK,文業集團,-,-,-,-,-,-,-,-,-,-,-,1.50百萬
0,01803.HK,北京體育文,2012/01/16,0.15,0.163,0.201,0.218,0.438,30.858,33.27,35.945,-0.008,-0.012,1.34百萬
0,01806.HK,匯付天下,2018/06/15,830.0,1.834,2.034,2.381,2.864,42.259,40.874,39.81,-0.037,-0.065,1.65百萬
0,01806.HK,匯付天下,2018/06/15,830.0,1.834,2.034,2.381,2.864,42.259,40.874,39.81,-0.037,-0.065,1.65百萬
0,01808.HK,企展控股,2007/01/11,0.188,0.194,0.231,0.278,0.343,33.639,34.34,35.265,-0.006,-0.011,2.20萬
0,01809.HK,浦林成山,2018/10/09,80.0,7.09,7.131,7.466,7.528,48.122,47.823,46.967,-0.002,-0.012,21.30萬
0,01810.HK,小米集團－,2018/07/09,12.9,12.84,11.426,11.693,10.317,58.962,59.653,59.325,0.207,0.352,1.15億
0,01811.HK,中廣核新能,2014/10/03,1.5,1.466,1.512,1.399,1.173,57.698,54.543,52.932,-0.003,-0.007,1.54千萬
0,01812.HK,晨鳴紙業,2008/06/18,2.89,2.901,2.958,3.005,3.189,49.134,48.55,48.087,-0.004,-0.011,54.68萬
0,01813.HK,合景泰富集,2007/07/03,12.24,12.496,11.636,11.169,9.363,53.122,54.145,54.633,0.128,0.218,5.08百萬
0,01815.HK,金貓銀貓,2018/03/13,0.51,0.514,0.528,0.589,0.699,45.225,45.558,45.629,-0.006,-0.007,61.40萬
0,01816.HK,中廣核電力,2014/12/10,1.66,1.702,1.801,1.836,1.982,35.591,37.882,40.125,-0.03,-0.035,4.27千萬
0,01817.HK,慕尚集團控,2019/05/27,6.7,6.521,6.684,6.704,6.491,48.363,48.605,49.162,-0.115,-0.088,1.22百萬
0,01818.HK,招金礦業,2006/12/08,8.52,8.879,8.943,8.749,8.878,34.81,39.562,43.554,-0.193,-0.119,6.10百萬
0,01820.HK,濟豐包裝,-,-,-,-,-,-,-,-,-,-,-,3.00千
0,01821.HK,ESR,-,-,-,-,-,-,-,-,-,-,-,5.05百萬
0,01822.HK,弘達金融控,-,-,-,-,-,-,-,-,-,-,-,0.00
0,01823.HK,華昱高速,2009/12/23,0.71,0.741,0.792,0.89,0.812,39.336,41.359,42.728,-0.016,-0.018,3.00萬
0,01825.HK,STERL,2018/10/19,0.053,0.065,0.093,0.107,0.134,16.311,21.358,26.807,-0.008,-0.01,62.00萬
0,01826.HK,旭通控股,2015/09/30,0.191,0.177,0.218,0.57,0.796,52.52,41.712,33.319,-0.006,-0.019,59.00萬
0,01827.HK,卓珈控股,2017/01/10,0.67,0.715,0.651,0.79,1.09,45.23,47.515,48.023,0.017,0.018,6.50萬
0,01829.HK,中國機械工,2012/12/21,2.07,2.061,2.052,2.391,2.908,54.328,52.783,50.045,0.022,0.01,1.23百萬
0,01830.HK,必瘦站,2012/02/10,2.47,2.462,2.258,2.359,2.799,55.272,55.218,54.449,0.059,0.065,47.60萬
0,01831.HK,十方控股,2010/12/03,0.102,0.102,0.119,0.141,0.268,43.104,43.242,43.579,-0.007,-0.007,28.25萬
0,01832.HK,海天地悅旅,-,-,-,-,-,-,-,-,-,-,-,45.10萬
0,01833.HK,平安好醫生,2018/05/04,112.9,106.1,103.112,87.37,63.153,63.049,60.775,59.705,1.352,1.47,6.48百萬
0,01835.HK,瑞威資管,-,-,-,-,-,-,-,-,-,-,-,400.00
0,01836.HK,九興控股,2007/07/06,9.41,9.21,8.208,9.145,11.352,64.36,62.577,59.354,0.297,0.331,87.58萬
0,01837.HK,五谷磨房,2018/12/12,0.83,0.873,0.753,0.909,1.309,51.852,52.709,52.174,0.018,0.029,5.95百萬
0,01838.HK,CHINA,2007/02/23,0.47,0.481,0.502,0.619,0.869,36.524,40.121,41.827,-0.009,-0.012,2.00萬
0,01839.HK,中集車輛,-,-,-,-,-,-,-,-,-,-,-,22.45萬
0,01841.HK,優越集團控,2016/04/19,415.0,0.396,0.472,0.574,0.606,52.578,49.297,46.702,-0.013,0.002,4.00萬
0,01842.HK,植華集團,-,-,-,-,-,-,-,-,-,-,-,2.79百萬
0,01843.HK,快餐帝國,-,-,-,-,-,-,-,-,-,-,-,65.20萬
0,01845.HK,維港環保科,2019/01/03,0.34,0.344,0.4,0.471,0.633,34.862,34.606,35.171,-0.008,-0.015,39.60萬
0,01846.HK,德視佳,-,-,-,-,-,-,-,-,-,-,-,27.90萬
0,01847.HK,雲南建投混,-,-,-,-,-,-,-,-,-,-,-,10.50萬
0,01848.HK,中國飛機租,2014/07/11,6.4,6.537,6.68,7.126,7.768,45.529,45.663,45.483,-0.019,-0.053,33.85萬
0,01849.HK,創世紀集團,-,-,-,-,-,-,-,-,-,-,-,51.00萬
0,01850.HK,海鑫集團,2017/04/18,265.0,0.272,0.286,0.292,0.326,35.383,39.856,42.913,-0.004,-0.005,0.00
0,01851.HK,銀杏教育,2019/01/18,3.81,3.42,2.817,2.333,2.047,74.853,74.374,73.974,0.203,0.225,63.40萬
0,01853.HK,春城熱力,-,-,-,-,-,-,-,-,-,-,-,7.50千
0,01854.HK,展程控股,2016/10/13,92.0,0.087,0.13,0.179,0.235,43.338,40.886,39.219,-0.005,-0.01,0.00
0,01856.HK,依波路,2014/07/11,1.72,1.743,1.811,1.76,1.618,46.797,46.975,47.379,-0.009,-0.018,0.00
0,01857.HK,中國光大水,2019/05/08,1.2,1.25,1.268,1.421,1.681,39.592,41.164,41.672,-0.009,-0.011,46.50萬
0,01858.HK,春立醫療,2015/03/11,49.2,48.15,45.85,38.015,23.841,54.698,54.759,55.483,0.202,0.666,90.29萬
0,01859.HK,煜盛文化,-,-,-,-,-,-,-,-,-,-,-,98.10萬
0,01860.HK,匯量科技,2018/12/12,4.33,5.3,4.557,4.057,3.802,29.19,36.315,42.271,-0.052,0.113,1.48千萬
0,01861.HK,保寶龍科技,-,-,-,-,-,-,-,-,-,-,-,0.00
0,01862.HK,景瑞控股,2013/10/31,50.0,2.058,2.183,2.268,2.4,43.298,42.777,42.792,-0.013,-0.032,27.60萬
0,01863.HK,中國龍天集,2010/04/29,370.0,1.502,1.543,1.566,1.917,20.379,27.877,34.334,-0.052,-0.042,0.00
0,01865.HK,管道工程,2019/03/27,120.0,1.037,0.988,0.995,1.038,67.229,62.768,59.836,0.029,0.023,4.89百萬
0,01866.HK,中國心連心,2009/12/08,1.9,1.92,1.938,2.133,2.153,49.277,48.718,47.424,0.005,-0.003,2.50萬
0,01867.HK,樂嘉思控股,2017/01/12,115.0,0.105,0.146,0.159,0.19,49.894,45.597,43.253,-0.004,-0.009,0.00
0,01868.HK,同方友友,2006/12/15,0.495,0.5,0.516,0.531,0.563,42.577,43.604,44.274,-0.003,-0.004,8.80萬
0,01869.HK,利寶閣集團,2018/09/05,240.0,0.246,0.249,0.296,0.29,34.502,38.597,41.124,-0.004,-0.004,0.00
0,01870.HK,益美國際控,-,-,-,-,-,-,-,-,-,-,-,35.00萬
0,01871.HK,向中國際,-,-,-,-,-,-,-,-,-,-,-,10.00萬
0,01872.HK,冠轈控股,-,-,-,-,-,-,-,-,-,-,-,1.30百萬
0,01873.HK,維亞生物,2019/05/09,7.46,7.486,5.895,5.026,4.567,56.308,58.579,60.162,0.213,0.419,1.18千萬
0,01875.HK,東曜藥業－,-,-,-,-,-,-,-,-,-,-,-,8.98萬
0,01876.HK,百威亞太,-,-,-,-,-,-,-,-,-,-,-,9.27百萬
0,01877.HK,君實生物－,2018/12/24,55.4,48.94,40.25,33.265,30.53,77.871,75.069,72.724,3.16,3.5,1.02百萬
0,01878.HK,南戈壁－Ｓ,2010/01/29,0.53,0.481,0.57,0.686,0.844,54.162,50.976,48.606,-0.011,-0.023,31.34萬
0,01881.HK,富豪產業信,2007/03/30,190.0,1.224,1.288,1.466,1.805,43.499,43.41,42.694,-0.003,-0.017,40.50萬
0,01882.HK,海天國際,2006/12/22,15.14,15.656,14.995,15.514,16.438,41.55,45.224,47.624,-0.139,0.02,56.20萬
0,01883.HK,中信國際電,2007/04/03,2.59,2.649,2.725,2.715,2.878,40.098,41.69,43.204,-0.011,-0.021,5.51百萬
0,01884.HK,ＥＰＲＩＮ,2013/12/03,260.0,0.251,0.287,0.3,0.349,49.726,47.452,45.988,-0.005,-0.009,0.00
0,01885.HK,中國優材,2014/01/06,1.96,1.905,1.875,1.878,1.976,62.099,59.526,56.629,0.039,0.03,1.14千萬
0,01886.HK,匯源果汁,2007/02/23,20.0,2.029,2.148,2.212,2.396,42.795,42.994,43.276,-0.026,-0.032,0.00
0,01888.HK,建滔積層板,2006/12/07,7.52,7.299,6.862,7.031,6.923,62.671,60.749,58.564,0.089,0.122,6.15百萬
0,01889.HK,三愛健康集,2007/02/01,90.0,0.09,0.082,0.08,0.17,50.686,52.452,53.426,0.001,0.002,0.00
0,01890.HK,中國科培,2019/01/25,6.32,6.378,5.288,4.789,4.193,60.217,63.21,64.748,0.137,0.277,1.74百萬
0,01891.HK,興合控股,2019/03/15,0.12,0.12,0.112,0.133,0.17,55.517,54.598,52.473,0.002,0.002,1.20萬
0,01894.HK,恆益控股,2018/10/12,2.62,2.718,2.737,2.775,3.252,40.529,43.249,45.192,-0.028,-0.018,29.00萬
0,01895.HK,鑫苑服務,-,-,-,-,-,-,-,-,-,-,-,6.44百萬
0,01896.HK,貓眼娛樂,2019/02/04,11.84,13.174,11.234,11.392,12.016,41.29,46.041,49.067,0.153,0.392,3.88百萬
0,01897.HK,美亨實業,2019/03/19,600.0,0.602,0.632,0.697,0.682,45.362,45.232,44.893,-0.006,-0.01,2.70千
0,01898.HK,中煤能源,2006/12/19,1.93,1.96,2.019,2.265,2.763,46.139,45.418,43.985,-0.007,-0.017,1.18千萬
0,01899.HK,興達國際,2006/12/21,1.85,1.788,1.816,1.988,2.06,60.553,56.428,52.598,0.008,-0.004,54.70萬
0,01900.HK,中國智能交,2010/07/15,169.0,0.165,0.158,0.166,0.185,57.549,55.801,54.0,0.002,0.002,0.00
0,01901.HK,飛揚集團,-,-,-,-,-,-,-,-,-,-,-,18.00萬
0,01902.HK,銀城國際控,2019/03/06,2.35,2.346,2.407,2.457,2.418,49.637,47.517,46.459,-0.005,-0.014,47.60萬
0,01903.HK,JBB B,-,-,-,-,-,-,-,-,-,-,-,1.60萬
0,01905.HK,海通恆信,2019/06/03,1.44,1.447,1.413,1.438,1.556,50.705,51.133,51.023,0.018,0.015,85.00萬
0,01906.HK,博尼控股,2019/04/26,520.0,0.533,0.532,0.546,0.602,40.378,42.744,44.458,-0.006,-0.004,62.50萬
0,01907.HK,中國旭陽集,2019/03/15,2.06,2.043,2.161,2.311,2.569,45.619,44.254,43.677,-0.029,-0.04,3.84百萬
0,01908.HK,建發國際集,2012/12/14,12.08,11.352,10.736,10.587,9.427,76.624,71.072,65.859,0.414,0.349,2.81百萬
0,01909.HK,火岩控股,2016/02/18,0.0,3.857,4.07,4.412,4.976,54.478,52.08,49.841,0.033,-0.022,1.00百萬
0,01910.HK,新秀麗,2011/06/16,8.2,8.563,7.024,9.704,13.857,54.154,54.985,53.61,0.303,0.406,1.61千萬
0,01911.HK,華興資本控,2018/09/27,11.92,11.564,11.225,12.266,14.038,69.014,64.192,58.681,0.274,0.223,33.19萬
0,01912.HK,康特隆,-,-,-,-,-,-,-,-,-,-,-,1.63百萬
0,01913.HK,普拉達,2011/06/24,27.75,28.87,26.209,26.052,25.853,48.716,52.178,53.739,0.304,0.69,1.30百萬
0,01915.HK,泰和小貸,2017/05/08,600.0,2.603,2.444,2.84,2.772,55.065,54.14,52.354,0.027,0.037,40.40萬
0,01916.HK,江西銀行,-,-,-,-,-,-,-,-,-,-,-,4.50萬
0,01917.HK,豆盟科技,-,-,-,-,-,-,-,-,-,-,-,1.21百萬
0,01918.HK,融創中國,2010/10/07,33.9,35.115,33.939,37.092,37.235,46.649,48.205,48.258,0.198,0.259,1.56千萬
0,01919.HK,中遠海控,2005/06/30,2.24,2.205,2.116,2.353,2.722,60.003,58.203,55.26,0.041,0.034,4.68百萬
0,01920.HK,恆新豐控股,-,-,-,-,-,-,-,-,-,-,-,1.55百萬
0,01921.HK,達力普控股,-,-,-,-,-,-,-,-,-,-,-,6.40萬
0,01922.HK,銀城生活服,-,-,-,-,-,-,-,-,-,-,-,4.25百萬
0,01925.HK,曠世控股,-,-,-,-,-,-,-,-,-,-,-,1.20萬
0,01928.HK,金沙中國有,2009/11/30,31.8,32.565,30.862,33.105,36.152,49.84,51.066,51.004,0.33,0.443,9.99百萬
0,01929.HK,周大福,2011/12/15,7.04,6.657,6.208,6.435,6.849,65.472,63.312,60.611,0.222,0.197,8.09百萬
0,01930.HK,勛龍,-,-,-,-,-,-,-,-,-,-,-,6.44百萬
0,01931.HK,華檢醫療,-,-,-,-,-,-,-,-,-,-,-,96.20萬
0,01932.HK,中漆集團,2017/07/10,0.43,0.424,0.448,0.459,0.476,50.009,49.51,48.95,0.005,-0.001,4.00千
0,01933.HK,元力控股,2018/03/02,295.0,0.308,0.35,0.407,0.469,37.485,39.127,40.092,-0.009,-0.013,0.00
0,01935.HK,嘉宏教育,-,-,-,-,-,-,-,-,-,-,-,34.20萬
0,01936.HK,RITAM,-,-,-,-,-,-,-,-,-,-,-,1.57百萬
0,01937.HK,佳辰控股,-,-,-,-,-,-,-,-,-,-,-,2.07百萬
0,01938.HK,珠江鋼管,2010/02/10,0.152,0.146,0.156,0.21,0.379,56.324,51.049,47.164,0.001,-0.002,9.50萬
0,01939.HK,東京中央拍,2018/10/11,0.48,0.488,0.573,0.66,0.829,43.661,43.537,43.41,-0.013,-0.023,9.40萬
0,01941.HK,燁星集團,-,-,-,-,-,-,-,-,-,-,-,92.20萬
0,01942.HK,MOG H,-,-,-,-,-,-,-,-,-,-,-,5.88百萬
0,01943.HK,銀濤控股,-,-,-,-,-,-,-,-,-,-,-,13.50萬
0,01949.HK,PLATT,-,-,-,-,-,-,-,-,-,-,-,35.80萬
0,01950.HK,深藍科技控,-,-,-,-,-,-,-,-,-,-,-,79.20萬
0,01951.HK,錦欣生殖,-,-,-,-,-,-,-,-,-,-,-,1.21千萬
0,01953.HK,RIMBA,-,-,-,-,-,-,-,-,-,-,-,2.13百萬
0,01955.HK,莊臣控股,-,-,-,-,-,-,-,-,-,-,-,2.40萬
0,01958.HK,北京汽車,2014/12/19,3.53,3.502,3.306,3.501,4.238,60.397,58.324,55.82,0.053,0.055,1.20千萬
0,01959.HK,世紀聯合控,-,-,-,-,-,-,-,-,-,-,-,11.00萬
0,01960.HK,TBKS ,-,-,-,-,-,-,-,-,-,-,-,32.50萬
0,01961.HK,九尊數字互,-,-,-,-,-,-,-,-,-,-,-,44.60萬
0,01962.HK,訓修實業,2017/07/12,1.66,1.522,1.117,1.184,1.563,85.8,82.27,76.832,0.168,0.168,3.05百萬
0,01963.HK,重慶銀行,2013/11/06,3.9,3.925,3.927,4.036,4.335,47.685,47.935,47.963,-0.008,-0.011,13.20萬
0,01966.HK,中駿集團控,2010/02/05,3.45,3.495,3.401,3.73,3.865,51.298,51.211,50.096,0.018,0.02,7.27百萬
0,01967.HK,信懇智能,-,-,-,-,-,-,-,-,-,-,-,15.00萬
0,01968.HK,興紡控股,2018/07/16,0.183,0.18,0.203,0.235,0.322,46.675,45.034,43.87,-0.004,-0.007,4.00千
0,01969.HK,中國春來,2018/09/13,540.0,1.539,1.54,1.58,1.533,49.156,48.602,48.209,-0.003,-0.003,0.00
0,01970.HK,IMAX ,2015/10/08,11.72,12.234,11.624,13.101,15.882,46.821,48.309,48.291,0.226,0.195,50.03萬
0,01972.HK,太古地產,2012/01/18,19.2,19.366,20.268,21.732,24.675,48.369,47.216,46.112,-0.002,-0.21,2.82百萬
0,01975.HK,新興印刷,2017/11/16,395.0,0.398,0.391,0.376,0.453,45.004,47.038,48.826,-0.004,-0.002,10.80萬
0,01977.HK,安樂工程,-,-,-,-,-,-,-,-,-,-,-,49.40萬
0,01978.HK,敘福樓集團,-,-,-,-,-,-,-,-,-,-,-,1.06百萬
0,01979.HK,天寶集團,2015/12/11,0.72,0.716,0.72,0.804,0.831,52.711,51.117,48.964,0.002,-0.001,7.60萬
0,01980.HK,天鴿互動,2014/07/09,0.97,0.954,1.238,1.493,1.713,36.207,32.063,31.12,-0.042,-0.079,69.70萬
0,01982.HK,南旋控股,2016/04/12,0.41,0.412,0.413,0.474,0.504,48.085,48.233,47.658,-0.002,-0.002,27.20萬
0,01983.HK,瀘州銀行,-,-,-,-,-,-,-,-,-,-,-,3.00千
0,01985.HK,美高域,2017/03/08,0.9,0.885,0.761,0.752,0.824,66.381,65.354,63.772,0.027,0.035,2.60萬
0,01986.HK,彩客化學,2015/07/03,1.26,1.209,1.263,1.431,1.862,58.788,54.598,50.773,0.001,-0.011,3.34百萬
0,01987.HK,BENG ,-,-,-,-,-,-,-,-,-,-,-,5.74百萬
0,01988.HK,民生銀行,2009/11/26,5.4,5.47,5.546,5.51,5.499,42.813,44.239,45.533,-0.018,-0.023,1.52千萬
0,01989.HK,松齡護老集,2017/02/15,310.0,1.54,1.412,1.088,0.853,14.773,27.168,39.041,-0.061,-0.012,0.00
0,01990.HK,興華港口,2018/02/12,1.13,1.11,0.953,0.951,0.997,66.975,66.015,63.796,0.027,0.041,38.50萬
0,01991.HK,大洋集團,2007/06/08,0.237,0.237,0.244,0.261,0.329,40.028,40.42,41.693,-0.002,-0.003,1.40萬
0,01992.HK,復星旅遊文,2018/12/14,7.01,7.461,6.913,7.717,9.304,47.243,48.579,48.877,0.017,0.071,30.44萬
0,01993.HK,雅仕維,2015/01/15,4.89,4.845,5.368,5.639,4.811,45.691,43.891,42.787,-0.105,-0.16,0.00
0,01995.HK,永升生活服,2018/12/17,11.62,11.684,11.114,9.349,6.368,49.857,51.009,52.844,-0.1,0.058,8.79百萬
0,01996.HK,弘陽地產,2018/07/12,2.63,2.714,2.578,2.482,2.509,44.1,47.985,50.647,0.008,0.032,1.13千萬
0,01997.HK,九龍倉置業,2017/11/23,36.1,33.87,31.48,34.728,41.781,68.342,64.949,61.078,1.099,0.956,1.06千萬
0,01998.HK,飛克國際,2010/03/29,380.0,0.422,0.435,0.446,0.46,34.439,37.149,40.179,-0.02,-0.014,0.00
0,01999.HK,敏華控股,2010/04/09,7.2,7.061,5.358,5.361,4.923,71.824,71.223,69.213,0.336,0.491,7.80百萬
0,02000.HK,晨訊科技,2005/06/30,255.0,0.257,0.239,0.236,0.253,51.925,54.082,55.002,0.002,0.004,55.80萬
0,02001.HK,新高教集團,2017/04/19,4.84,4.586,3.985,3.32,3.097,63.442,63.083,63.164,0.125,0.188,6.13百萬
0,02002.HK,陽光紙業,2007/12/12,1.09,1.056,1.0,1.121,1.145,70.122,66.999,61.529,0.029,0.025,38.10萬
0,02003.HK,維信金科,2018/06/21,3.97,4.175,5.329,5.75,6.933,31.394,32.792,34.251,-0.2,-0.321,64.36萬
0,02005.HK,石四藥集團,2005/12/20,5.26,5.137,5.453,6.003,6.338,57.115,52.949,49.235,0.037,-0.032,3.98百萬
0,02006.HK,錦江資本,2006/12/15,1.5,1.495,1.404,1.369,1.358,62.931,61.982,60.266,0.019,0.026,93.40萬
0,02007.HK,碧桂園,2007/04/20,9.86,10.013,9.741,9.882,10.54,49.341,50.365,50.655,0.022,0.055,1.94千萬
0,02008.HK,鳳凰衛視,2000/06/30,0.355,0.344,0.379,0.424,0.546,52.994,49.615,46.663,0.003,-0.006,1.55百萬
0,02009.HK,金隅集團,2009/07/29,590.0,1.628,1.827,1.978,2.175,31.021,32.064,33.712,-0.043,-0.064,9.10百萬
0,02010.HK,瑞年國際,2010/02/19,200.0,0.209,0.246,0.247,0.292,19.402,21.495,25.771,-0.011,-0.013,0.00
0,02011.HK,中國恆泰集,2011/01/12,800.0,2.847,2.467,2.082,1.556,52.142,55.042,57.185,0.025,0.087,1.78百萬
0,02012.HK,陽光油砂,2012/03/01,2.57,2.721,2.558,1.976,2.858,35.551,42.022,47.531,-0.115,-0.035,2.40萬
0,02013.HK,微盟集團,2019/01/15,10.12,9.123,6.662,5.8,4.726,76.603,74.753,72.64,0.719,0.87,7.92千萬
0,02014.HK,浩澤淨水,2014/06/17,0.185,0.188,0.24,0.424,0.881,32.983,32.007,31.768,-0.007,-0.017,85.62萬
0,02016.HK,浙商銀行,2016/03/30,3.5,3.536,3.504,3.62,3.966,50.492,50.548,49.798,0.013,0.012,2.70萬
0,02017.HK,滄海控股,2017/03/31,0.35,0.342,0.301,0.298,0.555,59.22,58.831,57.569,0.012,0.014,6.00千
0,02018.HK,瑞聲科技,2005/08/09,43.15,42.545,40.218,45.903,47.44,57.512,56.06,53.816,0.369,0.537,1.25千萬
0,02019.HK,德信中國,2019/02/26,2.98,2.934,3.011,3.037,3.16,54.923,51.933,50.148,-0.005,-0.016,81.40萬
0,02020.HK,安踏體育,2007/07/10,69.3,73.285,66.217,65.042,65.68,44.24,48.351,50.973,0.096,1.178,8.53百萬
0,02022.HK,遊萊互動,2017/12/15,0.083,0.085,0.091,0.099,0.124,42.168,42.168,42.144,-0.001,-0.002,48.40萬
0,02023.HK,中國綠島科,2013/10/11,1.21,1.137,1.014,0.952,0.988,72.725,70.82,68.636,0.034,0.043,46.00萬
0,02025.HK,瑞豐動力,2018/01/05,150.0,1.176,1.401,1.585,1.624,37.911,38.888,40.037,-0.048,-0.069,0.00
0,02028.HK,映美控股,2005/06/29,220.0,0.227,0.22,0.239,0.384,45.818,47.148,48.018,-0.004,-0.001,0.00
0,02030.HK,卡賓,2013/10/28,2.03,1.769,1.368,1.385,1.56,85.275,82.313,78.557,0.135,0.151,1.38百萬
0,02031.HK,澳至尊,2016/09/12,300.0,0.302,0.465,0.524,0.47,35.276,33.08,32.202,-0.029,-0.046,0.00
0,02033.HK,時計寶,-,-,-,-,-,-,-,-,-,-,-,1.40萬
0,02038.HK,富智康集團,2005/02/03,850.0,0.896,0.898,1.019,1.065,37.87,40.444,42.145,-0.016,-0.012,1.35千萬
0,02039.HK,中集集團,2012/12/19,6.01,6.104,6.501,6.837,7.052,39.642,39.887,40.765,-0.097,-0.135,89.75萬
0,02048.HK,易居企業控,2018/07/20,9.0,9.034,7.449,7.191,8.095,68.886,69.611,68.62,0.331,0.465,71.88萬
0,02051.HK,５１信用卡,2018/07/13,0.485,0.467,0.545,0.802,1.982,51.534,46.613,41.576,-0.004,-0.018,63.05萬
0,02060.HK,浦江國際,2019/05/28,3.07,3.061,3.209,3.48,3.684,45.085,44.176,43.612,-0.038,-0.053,4.87百萬
0,02066.HK,盛京銀行,2014/12/29,7.1,7.121,7.092,7.043,6.189,52.839,52.468,52.102,0.027,0.022,1.10萬
0,02068.HK,中鋁國際,2012/07/06,1.09,1.099,1.293,1.703,2.122,31.518,28.068,26.998,-0.022,-0.052,54.10萬
0,02078.HK,榮陽實業,2013/02/05,290.0,0.23,0.27,0.327,0.403,70.948,63.627,57.138,0.006,-0.005,5.90萬
0,02080.HK,奧克斯國際,2014/01/23,0.4,0.434,0.46,0.487,0.598,39.837,41.848,43.539,-0.011,-0.011,15.00萬
0,02083.HK,大自然家居,2011/05/26,1.05,1.026,1.173,1.294,1.248,47.929,43.496,40.393,-0.024,-0.042,14.30萬
0,02086.HK,海航科技投,2003/11/10,0.41,0.406,0.439,0.498,1.283,47.675,46.401,45.705,-0.009,-0.012,7.00千
0,02088.HK,西王置業,2005/12/09,0.11,0.108,0.125,0.154,0.208,50.222,48.544,46.966,-0.002,-0.004,4.00千
0,02098.HK,卓爾智聯,2011/07/13,740.0,0.757,0.783,0.735,0.816,31.028,36.759,42.107,-0.009,-0.008,1.94百萬
